order_id,created_at,customer_email,quantity,unit_price,total,country,currency,phone
,2026-08-11 00:45:00,customer_963@example.com,1,29.0,29.0,US,USD,15550100963
,2026-08-11 01:00:00,customer_964@example.com,2,24.0,48.0,US,USD,15550100964
,2026-08-11 01:15:00,customer_965@example.com,3,21.0,63.0,US,USD,15550100965
,2026-08-11 01:30:00,customer_966@example.com,4,12.0,48.0,US,USD,15550100966
,2026-08-11 01:45:00,customer_967@example.com,5,14.0,70.0,US,USD,15550100967
,2026-08-11 02:00:00,customer_968@example.com,5,21.0,105.0,US,USD,15550100968
,2026-08-11 02:15:00,customer_969@example.com,4,20.0,80.0,US,USD,15550100969
,2026-08-11 02:30:00,customer_970@example.com,3,17.0,51.0,US,USD,15550100970
,2026-08-11 02:45:00,customer_971@example.com,1,10.0,10.0,US,USD,15550100971
,2026-08-11 03:00:00,customer_972@example.com,2,25.0,50.0,US,USD,15550100972
,2026-08-11 03:15:00,customer_973@example.com,5,22.0,110.0,US,USD,15550100973
,2026-08-11 03:30:00,customer_974@example.com,5,13.0,65.0,US,USD,15550100974
,2026-08-11 03:45:00,customer_975@example.com,3,18.0,54.0,US,USD,15550100975
,2026-08-11 04:00:00,customer_976@example.com,4,16.0,64.0,US,USD,15550100976
,2026-08-11 04:15:00,customer_977@example.com,5,19.0,95.0,US,USD,15550100977
,2026-08-11 04:30:00,customer_978@example.com,4,16.0,64.0,US,USD,15550100978
,2026-08-11 04:45:00,customer_979@example.com,1,14.0,14.0,US,USD,15550100979
,2026-08-11 05:00:00,customer_980@example.com,1,24.0,24.0,US,USD,15550100980
,2026-08-11 05:15:00,customer_981@example.com,2,24.0,48.0,US,USD,15550100981
,2026-08-11 05:30:00,customer_982@example.com,1,20.0,20.0,US,USD,15550100982
,2026-08-11 05:45:00,customer_983@example.com,3,12.0,36.0,US,USD,15550100983
,2026-08-11 06:00:00,customer_984@example.com,5,27.0,135.0,US,USD,15550100984
,2026-08-11 06:15:00,customer_985@example.com,3,19.0,57.0,US,USD,15550100985
,2026-08-11 06:30:00,customer_986@example.com,2,30.0,60.0,US,USD,15550100986
,2026-08-11 06:45:00,customer_987@example.com,2,21.0,42.0,US,USD,15550100987
,2026-08-11 07:00:00,customer_988@example.com,5,17.0,85.0,US,USD,15550100988
,2026-08-11 07:15:00,customer_989@example.com,1,16.0,16.0,US,USD,15550100989
,2026-08-11 07:30:00,customer_990@example.com,2,17.0,34.0,US,USD,15550100990
,2026-08-11 07:45:00,customer_991@example.com,4,10.0,40.0,US,USD,15550100991
,2026-08-11 08:00:00,customer_992@example.com,3,27.0,81.0,US,USD,15550100992
,2026-08-11 08:15:00,customer_993@example.com,5,21.0,105.0,US,USD,15550100993
,2026-08-11 08:30:00,customer_994@example.com,4,27.0,108.0,US,USD,15550100994
,2026-08-11 08:45:00,customer_995@example.com,2,29.0,58.0,US,USD,15550100995
,2026-08-11 09:00:00,customer_996@example.com,1,12.0,12.0,US,USD,15550100996
,2026-08-11 09:15:00,customer_997@example.com,3,22.0,66.0,US,USD,15550100997
,2026-08-11 09:30:00,customer_998@example.com,4,26.0,104.0,US,USD,15550100998
,2026-08-11 09:45:00,customer_999@example.com,4,23.0,92.0,US,USD,15550100999
,2026-08-11 10:00:00,customer_1000@example.com,5,12.0,60.0,US,USD,15550101000
,2026-08-11 10:15:00,customer_1001@example.com,2,20.0,40.0,US,USD,15550101001
,2026-08-11 10:30:00,customer_1002@example.com,1,24.0,24.0,US,USD,15550101002
,2026-08-11 10:45:00,,4,26.0,104.0,US,USD,15550101003
,2026-08-11 11:15:00,vip_buyer@gmail.com,1,999.0,999.0,US,USD,15550101005
,2026-08-11 11:30:00,customer_1006@example.com,5,15.0,75.0,US,USD,15550101006
,2026-08-11 11:45:00,customer_1007@example.com,2,23.0,46.0,US,USD,15550101007
,2026-08-01 00:00:00,customer_1008@example.com,1,18.0,18.0,US,USD,15550101008
,2026-08-11 12:15:00,customer_1009@example.com,1,26.0,26.0,US,USD,15550101009
,2026-08-11 12:30:00,customer_1010@example.com,2,19.0,38.0,US,USD,15550101010
,2026-08-11 12:45:00,customer_1011@example.com,2,15.0,30.0,US,USD,15550101011
,2026-08-11 13:00:00,customer_1012@example.com,3,17.0,51.0,US,USD,15550101012
,2026-08-11 13:15:00,customer_1013@example.com,3,26.0,78.0,US,USD,15550101013
,2026-08-11 13:30:00,customer_1014@example.com,3,12.0,36.0,US,USD,15550101014
,2026-08-11 13:45:00,customer_1015@example.com,3,16.0,48.0,US,USD,15550101015
,2026-08-11 14:00:00,customer_1016@example.com,5,18.0,90.0,US,USD,15550101016
,2026-08-11 14:15:00,customer_1017@example.com,2,30.0,60.0,US,USD,15550101017
,2026-08-11 14:30:00,customer_1018@example.com,3,29.0,87.0,US,USD,15550101018
,2026-08-11 14:45:00,customer_1019@example.com,5,12.0,60.0,US,USD,15550101019
,2026-08-11 15:00:00,customer_1020@example.com,5,30.0,150.0,US,USD,15550101020
,2026-08-11 15:15:00,customer_1021@example.com,2,28.0,56.0,US,USD,15550101021
,2026-08-11 15:30:00,customer_1022@example.com,5,14.0,70.0,US,USD,15550101022
,2026-08-11 15:45:00,customer_1023@example.com,2,29.0,58.0,US,USD,15550101023
,2026-08-11 16:00:00,customer_1024@example.com,5,20.0,100.0,US,USD,15550101024
,2026-08-11 16:15:00,customer_1025@example.com,5,11.0,55.0,US,USD,15550101025
,2026-08-11 16:30:00,customer_1026@example.com,1,12.0,12.0,US,USD,15550101026
,2026-08-11 16:45:00,customer_1027@example.com,1,30.0,30.0,US,USD,15550101027
,2026-08-11 17:00:00,customer_1028@example.com,5,18.0,90.0,US,USD,15550101028
,2026-08-11 17:15:00,customer_1029@example.com,2,28.0,56.0,US,USD,15550101029
,2026-08-11 17:30:00,customer_1030@example.com,4,29.0,116.0,US,USD,15550101030
,2026-08-11 17:45:00,customer_1031@example.com,1,25.0,25.0,US,USD,15550101031
,2026-08-11 18:00:00,customer_1032@example.com,5,19.0,95.0,US,USD,15550101032
,2026-08-11 18:15:00,customer_1033@example.com,3,25.0,75.0,US,USD,15550101033
,2026-08-11 18:30:00,customer_1034@example.com,2,22.0,44.0,US,USD,15550101034
,2026-08-11 18:45:00,customer_1035@example.com,3,24.0,72.0,US,USD,15550101035
,2026-08-11 19:00:00,customer_1036@example.com,1,11.0,11.0,US,USD,15550101036
,2026-08-11 19:15:00,customer_1037@example.com,2,24.0,48.0,US,USD,15550101037
,2026-08-11 19:30:00,customer_1038@example.com,4,25.0,100.0,US,USD,15550101038
,2026-08-11 19:45:00,customer_1039@example.com,4,16.0,64.0,US,USD,15550101039
,2026-08-11 20:00:00,customer_1040@example.com,3,29.0,87.0,US,USD,15550101040
,2026-08-11 20:15:00,customer_1041@example.com,2,20.0,40.0,US,USD,15550101041
,2026-08-11 20:30:00,customer_1042@example.com,3,21.0,63.0,US,USD,15550101042
,2026-08-11 20:45:00,customer_1043@example.com,4,14.0,56.0,US,USD,15550101043
,2026-08-11 21:00:00,customer_1044@example.com,3,26.0,78.0,US,USD,15550101044
,2026-08-11 21:15:00,customer_1045@example.com,5,13.0,65.0,US,USD,15550101045
,2026-08-11 21:30:00,customer_1046@example.com,3,17.0,51.0,US,USD,15550101046
,2026-08-11 21:45:00,customer_1047@example.com,4,13.0,52.0,US,USD,15550101047
,2026-08-11 22:00:00,customer_1048@example.com,3,24.0,72.0,US,USD,15550101048
,2026-08-11 22:15:00,customer_1049@example.com,2,14.0,28.0,US,USD,15550101049
,2026-08-11 22:30:00,customer_1050@example.com,1,11.0,11.0,US,USD,15550101050
,2026-08-11 22:45:00,customer_1051@example.com,3,22.0,66.0,US,USD,15550101051
,2026-08-11 23:00:00,customer_1052@example.com,5,23.0,115.0,US,USD,15550101052
,2026-08-11 23:15:00,customer_1053@example.com,2,15.0,30.0,US,USD,15550101053
,2026-08-11 23:30:00,customer_1054@example.com,3,28.0,84.0,US,USD,15550101054
,2026-08-11 23:45:00,customer_1055@example.com,3,16.0,48.0,US,USD,15550101055
,2026-08-12 00:00:00,customer_1056@example.com,2,25.0,50.0,US,USD,15550101056
,2026-08-12 00:15:00,customer_1057@example.com,5,24.0,120.0,US,USD,15550101057
,2026-08-12 00:30:00,customer_1058@example.com,4,19.0,76.0,US,USD,15550101058
,2026-08-12 00:45:00,customer_1059@example.com,4,10.0,40.0,US,USD,15550101059
,2026-08-12 01:00:00,customer_1060@example.com,1,22.0,22.0,US,USD,15550101060
,2026-08-12 01:15:00,customer_1061@example.com,5,24.0,120.0,US,USD,15550101061
,2026-08-12 01:30:00,customer_1062@example.com,2,16.0,32.0,US,USD,15550101062
,2026-08-12 01:45:00,customer_1063@example.com,5,21.0,105.0,US,USD,15550101063
,2026-08-12 02:00:00,customer_1064@example.com,1,11.0,11.0,US,USD,15550101064
,2026-08-12 02:15:00,customer_1065@example.com,3,25.0,75.0,US,USD,15550101065
,2026-08-12 02:30:00,customer_1066@example.com,5,30.0,150.0,US,USD,15550101066
,2026-08-12 02:45:00,customer_1067@example.com,4,19.0,76.0,US,USD,15550101067
,2026-08-12 03:00:00,customer_1068@example.com,5,10.0,50.0,US,USD,15550101068
,2026-08-12 03:15:00,customer_1069@example.com,1,23.0,23.0,US,USD,15550101069
,2026-08-12 03:30:00,customer_1070@example.com,2,18.0,36.0,US,USD,15550101070
,2026-08-12 03:45:00,customer_1071@example.com,3,22.0,66.0,US,USD,15550101071
,2026-08-12 04:00:00,customer_1072@example.com,3,11.0,33.0,US,USD,15550101072
,2026-08-12 04:15:00,customer_1073@example.com,4,11.0,44.0,US,USD,15550101073
,2026-08-12 04:30:00,customer_1074@example.com,5,27.0,135.0,US,USD,15550101074
,2026-08-12 04:45:00,customer_1075@example.com,2,21.0,42.0,US,USD,15550101075
,2026-08-12 05:00:00,customer_1076@example.com,5,19.0,95.0,US,USD,15550101076
,2026-08-12 05:15:00,customer_1077@example.com,1,22.0,22.0,US,USD,15550101077
,2026-08-12 05:30:00,customer_1078@example.com,5,24.0,120.0,US,USD,15550101078
,2026-08-12 05:45:00,customer_1079@example.com,5,18.0,90.0,US,USD,15550101079
,2026-08-12 06:00:00,customer_1080@example.com,5,29.0,145.0,US,USD,15550101080
,2026-08-12 06:15:00,customer_1081@example.com,1,14.0,14.0,US,USD,15550101081
,2026-08-12 06:30:00,customer_1082@example.com,1,22.0,22.0,US,USD,15550101082
,2026-08-12 06:45:00,customer_1083@example.com,3,20.0,60.0,US,USD,15550101083
,2026-08-12 07:00:00,customer_1084@example.com,5,21.0,105.0,US,USD,15550101084
,2026-08-12 07:15:00,customer_1085@example.com,2,16.0,32.0,US,USD,15550101085
,2026-08-12 07:30:00,customer_1086@example.com,5,26.0,130.0,US,USD,15550101086
,2026-08-12 07:45:00,customer_1087@example.com,4,26.0,104.0,US,USD,15550101087
,2026-08-12 08:00:00,customer_1088@example.com,1,11.0,11.0,US,USD,15550101088
,2026-08-12 08:15:00,customer_1089@example.com,1,14.0,14.0,US,USD,15550101089
,2026-08-12 08:30:00,customer_1090@example.com,3,25.0,75.0,US,USD,15550101090
,2026-08-12 08:45:00,customer_1091@example.com,5,24.0,120.0,US,USD,15550101091
,2026-08-12 09:00:00,customer_1092@example.com,2,29.0,58.0,US,USD,15550101092
,2026-08-12 09:15:00,customer_1093@example.com,5,14.0,70.0,US,USD,15550101093
,2026-08-12 09:30:00,customer_1094@example.com,3,29.0,87.0,US,USD,15550101094
,2026-08-12 09:45:00,customer_1095@example.com,3,15.0,45.0,US,USD,15550101095
,2026-08-12 10:00:00,customer_1096@example.com,4,29.0,116.0,US,USD,15550101096
,2026-08-12 10:15:00,customer_1097@example.com,3,28.0,84.0,US,USD,15550101097
,2026-08-12 10:30:00,customer_1098@example.com,3,26.0,78.0,US,USD,15550101098
,2026-08-12 10:45:00,customer_1099@example.com,5,27.0,135.0,US,USD,15550101099
,2026-08-12 11:00:00,customer_1100@example.com,4,28.0,112.0,US,USD,15550101100
,2026-08-12 11:15:00,customer_1101@example.com,3,25.0,75.0,US,USD,15550101101
,2026-08-12 11:30:00,customer_1102@example.com,1,21.0,21.0,US,USD,15550101102
,2026-08-12 11:45:00,customer_1103@example.com,3,13.0,39.0,US,USD,15550101103
,2026-08-12 12:00:00,customer_1104@example.com,4,28.0,112.0,US,USD,15550101104
,2026-08-12 12:15:00,customer_1105@example.com,3,30.0,90.0,US,USD,15550101105
,2026-08-12 12:30:00,customer_1106@example.com,1,29.0,29.0,US,USD,15550101106
,2026-08-12 12:45:00,customer_1107@example.com,4,18.0,72.0,US,USD,15550101107
,2026-08-12 13:00:00,customer_1108@example.com,5,28.0,140.0,US,USD,15550101108
,2026-08-12 13:15:00,customer_1109@example.com,2,11.0,22.0,US,USD,15550101109
,2026-08-12 13:30:00,customer_1110@example.com,5,25.0,125.0,US,USD,15550101110
,2026-08-12 13:45:00,customer_1111@example.com,2,26.0,52.0,US,USD,15550101111
,2026-08-12 14:00:00,customer_1112@example.com,5,22.0,110.0,US,USD,15550101112
,2026-08-12 14:15:00,customer_1113@example.com,2,17.0,34.0,US,USD,15550101113
,2026-08-12 14:30:00,customer_1114@example.com,1,28.0,28.0,US,USD,15550101114
,2026-08-12 14:45:00,customer_1115@example.com,1,16.0,16.0,US,USD,15550101115
,2026-08-12 15:00:00,customer_1116@example.com,1,24.0,24.0,US,USD,15550101116
,2026-08-12 15:15:00,customer_1117@example.com,3,23.0,69.0,US,USD,15550101117
,2026-08-12 15:30:00,customer_1118@example.com,2,23.0,46.0,US,USD,15550101118
,2026-08-12 15:45:00,customer_1119@example.com,2,23.0,46.0,US,USD,15550101119
,2026-08-12 16:00:00,customer_1120@example.com,5,29.0,145.0,US,USD,15550101120
,2026-08-12 16:15:00,customer_1121@example.com,4,11.0,44.0,US,USD,15550101121
,2026-08-12 16:30:00,customer_1122@example.com,2,26.0,52.0,US,USD,15550101122
,2026-08-12 16:45:00,customer_1123@example.com,2,27.0,54.0,US,USD,15550101123
,2026-08-12 17:00:00,customer_1124@example.com,3,25.0,75.0,US,USD,15550101124
,2026-08-12 17:15:00,customer_1125@example.com,5,22.0,110.0,US,USD,15550101125
,2026-08-12 17:30:00,customer_1126@example.com,3,15.0,45.0,US,USD,15550101126
,2026-08-12 17:45:00,customer_1127@example.com,4,27.0,108.0,US,USD,15550101127
,2026-08-12 18:00:00,customer_1128@example.com,3,27.0,81.0,US,USD,15550101128
,2026-08-12 18:15:00,customer_1129@example.com,3,30.0,90.0,US,USD,15550101129
,2026-08-12 18:30:00,customer_1130@example.com,3,29.0,87.0,US,USD,15550101130
,2026-08-12 18:45:00,customer_1131@example.com,4,16.0,64.0,US,USD,15550101131
,2026-08-12 19:00:00,customer_1132@example.com,2,18.0,36.0,US,USD,15550101132
,2026-08-12 19:15:00,customer_1133@example.com,5,19.0,95.0,US,USD,15550101133
,2026-08-12 19:30:00,customer_1134@example.com,2,19.0,38.0,US,USD,15550101134
,2026-08-12 19:45:00,customer_1135@example.com,3,16.0,48.0,US,USD,15550101135
,2026-08-12 20:00:00,customer_1136@example.com,4,20.0,80.0,US,USD,15550101136
,2026-08-12 20:15:00,customer_1137@example.com,4,21.0,84.0,US,USD,15550101137
,2026-08-12 20:30:00,customer_1138@example.com,5,18.0,90.0,US,USD,15550101138
,2026-08-12 20:45:00,customer_1139@example.com,3,13.0,39.0,US,USD,15550101139
,2026-08-12 21:00:00,customer_1140@example.com,5,27.0,135.0,US,USD,15550101140
,2026-08-12 21:15:00,customer_1141@example.com,4,22.0,88.0,US,USD,15550101141
,2026-08-12 21:30:00,customer_1142@example.com,3,14.0,42.0,US,USD,15550101142
,2026-08-12 21:45:00,customer_1143@example.com,3,11.0,33.0,US,USD,15550101143
,2026-08-12 22:00:00,customer_1144@example.com,3,12.0,36.0,US,USD,15550101144
,2026-08-12 22:15:00,customer_1145@example.com,3,24.0,72.0,US,USD,15550101145
,2026-08-12 22:30:00,customer_1146@example.com,3,25.0,75.0,US,USD,15550101146
,2026-08-12 22:45:00,customer_1147@example.com,2,16.0,32.0,US,USD,15550101147
,2026-08-12 23:00:00,customer_1148@example.com,5,18.0,90.0,US,USD,15550101148
,2026-08-12 23:15:00,customer_1149@example.com,5,18.0,90.0,US,USD,15550101149
,2026-08-12 23:30:00,customer_1150@example.com,2,13.0,26.0,US,USD,15550101150
,2026-08-12 23:45:00,customer_1151@example.com,5,28.0,140.0,US,USD,15550101151
,2026-08-13 00:00:00,customer_1152@example.com,2,17.0,34.0,US,USD,15550101152
,2026-08-13 00:15:00,customer_1153@example.com,1,26.0,26.0,US,USD,15550101153
,2026-08-13 00:30:00,customer_1154@example.com,2,30.0,60.0,US,USD,15550101154
,2026-08-13 00:45:00,customer_1155@example.com,2,11.0,22.0,US,USD,15550101155
,2026-08-13 01:00:00,customer_1156@example.com,1,23.0,23.0,US,USD,15550101156
,2026-08-13 01:15:00,customer_1157@example.com,3,25.0,75.0,US,USD,15550101157
,2026-08-13 01:30:00,customer_1158@example.com,1,14.0,14.0,US,USD,15550101158
,2026-08-13 01:45:00,customer_1159@example.com,1,27.0,27.0,US,USD,15550101159
,2026-08-13 02:00:00,customer_1160@example.com,2,23.0,46.0,US,USD,15550101160
,2026-08-13 02:15:00,customer_1161@example.com,4,25.0,100.0,US,USD,15550101161
,2026-08-13 02:30:00,customer_1162@example.com,2,19.0,38.0,US,USD,15550101162
,2026-08-13 02:45:00,customer_1163@example.com,3,19.0,57.0,US,USD,15550101163
,2026-08-13 03:00:00,customer_1164@example.com,1,12.0,12.0,US,USD,15550101164
,2026-08-13 03:15:00,customer_1165@example.com,5,17.0,85.0,US,USD,15550101165
,2026-08-13 03:30:00,customer_1166@example.com,5,11.0,55.0,US,USD,15550101166
,2026-08-13 03:45:00,customer_1167@example.com,2,23.0,46.0,US,USD,15550101167
,2026-08-13 04:00:00,customer_1168@example.com,2,11.0,22.0,US,USD,15550101168
,2026-08-13 04:15:00,customer_1169@example.com,4,25.0,100.0,US,USD,15550101169
,2026-08-13 04:30:00,customer_1170@example.com,2,19.0,38.0,US,USD,15550101170
,2026-08-13 04:45:00,customer_1171@example.com,1,10.0,10.0,US,USD,15550101171
,2026-08-13 05:00:00,customer_1172@example.com,3,28.0,84.0,US,USD,15550101172
,2026-08-13 05:15:00,customer_1173@example.com,5,13.0,65.0,US,USD,15550101173
,2026-08-13 05:30:00,customer_1174@example.com,3,19.0,57.0,US,USD,15550101174
,2026-08-13 05:45:00,customer_1175@example.com,4,30.0,120.0,US,USD,15550101175
,2026-08-13 06:00:00,customer_1176@example.com,5,26.0,130.0,US,USD,15550101176
,2026-08-13 06:15:00,customer_1177@example.com,4,14.0,56.0,US,USD,15550101177
,2026-08-13 06:30:00,customer_1178@example.com,5,24.0,120.0,US,USD,15550101178
,2026-08-13 06:45:00,customer_1179@example.com,3,16.0,48.0,US,USD,15550101179
,2026-08-13 07:00:00,customer_1180@example.com,1,20.0,20.0,US,USD,15550101180
,2026-08-13 07:15:00,customer_1181@example.com,2,24.0,48.0,US,USD,15550101181
,2026-08-13 07:30:00,customer_1182@example.com,3,15.0,45.0,US,USD,15550101182
,2026-08-13 07:45:00,customer_1183@example.com,1,20.0,20.0,US,USD,15550101183
,2026-08-13 08:00:00,customer_1184@example.com,3,28.0,84.0,US,USD,15550101184
,2026-08-13 08:15:00,customer_1185@example.com,2,15.0,30.0,US,USD,15550101185
,2026-08-13 08:30:00,customer_1186@example.com,5,30.0,150.0,US,USD,15550101186
,2026-08-13 08:45:00,customer_1187@example.com,4,23.0,92.0,US,USD,15550101187
,2026-08-13 09:00:00,customer_1188@example.com,5,20.0,100.0,US,USD,15550101188
,2026-08-13 09:15:00,customer_1189@example.com,1,22.0,22.0,US,USD,15550101189
,2026-08-13 09:30:00,customer_1190@example.com,1,15.0,15.0,US,USD,15550101190
,2026-08-13 09:45:00,customer_1191@example.com,2,25.0,50.0,US,USD,15550101191
,2026-08-13 10:00:00,customer_1192@example.com,3,17.0,51.0,US,USD,15550101192
,2026-08-13 10:15:00,customer_1193@example.com,1,18.0,18.0,US,USD,15550101193
,2026-08-13 10:30:00,customer_1194@example.com,4,17.0,68.0,US,USD,15550101194
,2026-08-13 10:45:00,customer_1195@example.com,4,18.0,72.0,US,USD,15550101195
,2026-08-13 11:00:00,customer_1196@example.com,3,19.0,57.0,US,USD,15550101196
,2026-08-13 11:15:00,customer_1197@example.com,5,28.0,140.0,US,USD,15550101197
,2026-08-13 11:30:00,customer_1198@example.com,1,18.0,18.0,US,USD,15550101198
,2026-08-13 11:45:00,customer_1199@example.com,3,17.0,51.0,US,USD,15550101199
,2026-08-13 12:00:00,customer_1200@example.com,1,13.0,13.0,US,USD,15550101200
,2026-08-13 12:15:00,customer_1201@example.com,4,19.0,76.0,US,USD,15550101201
,2026-08-13 12:30:00,customer_1202@example.com,2,22.0,44.0,US,USD,15550101202
,2026-08-13 12:45:00,customer_1203@example.com,5,19.0,95.0,US,USD,15550101203
,2026-08-13 13:00:00,customer_1204@example.com,1,30.0,30.0,US,USD,15550101204
,2026-08-13 13:15:00,customer_1205@example.com,3,21.0,63.0,US,USD,15550101205
,2026-08-13 13:30:00,customer_1206@example.com,5,17.0,85.0,US,USD,15550101206
,2026-08-13 13:45:00,customer_1207@example.com,2,14.0,28.0,US,USD,15550101207
,2026-08-13 14:00:00,customer_1208@example.com,4,14.0,56.0,US,USD,15550101208
,2026-08-13 14:15:00,customer_1209@example.com,4,29.0,116.0,US,USD,15550101209
,2026-08-13 14:30:00,customer_1210@example.com,3,23.0,69.0,US,USD,15550101210
,2026-08-13 14:45:00,customer_1211@example.com,5,25.0,125.0,US,USD,15550101211
,2026-08-13 15:00:00,customer_1212@example.com,5,16.0,80.0,US,USD,15550101212
,2026-08-13 15:15:00,customer_1213@example.com,2,29.0,58.0,US,USD,15550101213
,2026-08-13 15:30:00,customer_1214@example.com,1,26.0,26.0,US,USD,15550101214
,2026-08-13 15:45:00,customer_1215@example.com,4,26.0,104.0,US,USD,15550101215
,2026-08-13 16:00:00,customer_1216@example.com,3,12.0,36.0,US,USD,15550101216
,2026-08-13 16:15:00,customer_1217@example.com,5,13.0,65.0,US,USD,15550101217
,2026-08-13 16:30:00,customer_1218@example.com,1,27.0,27.0,US,USD,15550101218
,2026-08-13 16:45:00,customer_1219@example.com,5,16.0,80.0,US,USD,15550101219
,2026-08-13 17:00:00,customer_1220@example.com,5,27.0,135.0,US,USD,15550101220
,2026-08-13 17:15:00,customer_1221@example.com,2,15.0,30.0,US,USD,15550101221
,2026-08-13 17:30:00,customer_1222@example.com,3,26.0,78.0,US,USD,15550101222
,2026-08-13 17:45:00,customer_1223@example.com,4,13.0,52.0,US,USD,15550101223
,2026-08-13 18:00:00,customer_1224@example.com,2,28.0,56.0,US,USD,15550101224
,2026-08-13 18:15:00,customer_1225@example.com,4,12.0,48.0,US,USD,15550101225
,2026-08-13 18:30:00,customer_1226@example.com,5,24.0,120.0,US,USD,15550101226
,2026-08-13 18:45:00,customer_1227@example.com,1,24.0,24.0,US,USD,15550101227
,2026-08-13 19:00:00,customer_1228@example.com,2,26.0,52.0,US,USD,15550101228
,2026-08-13 19:15:00,customer_1229@example.com,4,24.0,96.0,US,USD,15550101229
,2026-08-13 19:30:00,customer_1230@example.com,5,11.0,55.0,US,USD,15550101230
,2026-08-13 19:45:00,customer_1231@example.com,5,24.0,120.0,US,USD,15550101231
,2026-08-13 20:00:00,customer_1232@example.com,3,10.0,30.0,US,USD,15550101232
,2026-08-13 20:15:00,customer_1233@example.com,4,18.0,72.0,US,USD,15550101233
,2026-08-13 20:30:00,customer_1234@example.com,1,16.0,16.0,US,USD,15550101234
,2026-08-13 20:45:00,customer_1235@example.com,5,12.0,60.0,US,USD,15550101235
,2026-08-13 21:00:00,customer_1236@example.com,1,23.0,23.0,US,USD,15550101236
,2026-08-13 21:15:00,customer_1237@example.com,3,12.0,36.0,US,USD,15550101237
,2026-08-13 21:30:00,customer_1238@example.com,5,11.0,55.0,US,USD,15550101238
,2026-08-13 21:45:00,customer_1239@example.com,1,25.0,25.0,US,USD,15550101239
,2026-08-13 22:00:00,customer_1240@example.com,1,19.0,19.0,US,USD,15550101240
,2026-08-13 22:15:00,customer_1241@example.com,4,15.0,60.0,US,USD,15550101241
,2026-08-13 22:30:00,customer_1242@example.com,2,30.0,60.0,US,USD,15550101242
,2026-08-13 22:45:00,customer_1243@example.com,4,21.0,84.0,US,USD,15550101243
,2026-08-13 23:00:00,customer_1244@example.com,4,24.0,96.0,US,USD,15550101244
,2026-08-13 23:15:00,customer_1245@example.com,4,22.0,88.0,US,USD,15550101245
,2026-08-13 23:30:00,customer_1246@example.com,1,27.0,27.0,US,USD,15550101246
,2026-08-13 23:45:00,customer_1247@example.com,2,30.0,60.0,US,USD,15550101247
,2026-08-14 00:00:00,customer_1248@example.com,3,13.0,39.0,US,USD,15550101248
,2026-08-14 00:15:00,customer_1249@example.com,2,27.0,54.0,US,USD,15550101249
,2026-08-14 00:30:00,customer_1250@example.com,4,26.0,104.0,US,USD,15550101250
,2026-08-14 00:45:00,customer_1251@example.com,2,17.0,34.0,US,USD,15550101251
,2026-08-14 01:00:00,customer_1252@example.com,1,10.0,10.0,US,USD,15550101252
,2026-08-14 01:15:00,customer_1253@example.com,3,24.0,72.0,US,USD,15550101253
,2026-08-14 01:30:00,customer_1254@example.com,5,23.0,115.0,US,USD,15550101254
,2026-08-14 01:45:00,customer_1255@example.com,5,22.0,110.0,US,USD,15550101255
,2026-08-14 02:00:00,customer_1256@example.com,2,17.0,34.0,US,USD,15550101256
,2026-08-14 02:15:00,customer_1257@example.com,4,21.0,84.0,US,USD,15550101257
,2026-08-14 02:30:00,customer_1258@example.com,2,18.0,36.0,US,USD,15550101258
,2026-08-14 02:45:00,customer_1259@example.com,2,13.0,26.0,US,USD,15550101259
,2026-08-14 03:00:00,customer_1260@example.com,1,23.0,23.0,US,USD,15550101260
,2026-08-14 03:15:00,customer_1261@example.com,5,10.0,50.0,US,USD,15550101261
,2026-08-14 03:30:00,customer_1262@example.com,2,16.0,32.0,US,USD,15550101262
,2026-08-14 03:45:00,customer_1263@example.com,1,13.0,13.0,US,USD,15550101263
,2026-08-14 04:00:00,customer_1264@example.com,5,11.0,55.0,US,USD,15550101264
,2026-08-14 04:15:00,customer_1265@example.com,4,29.0,116.0,US,USD,15550101265
,2026-08-14 04:30:00,customer_1266@example.com,1,17.0,17.0,US,USD,15550101266
,2026-08-14 04:45:00,customer_1267@example.com,1,22.0,22.0,US,USD,15550101267
,2026-08-14 05:00:00,customer_1268@example.com,4,17.0,68.0,US,USD,15550101268
,2026-08-14 05:15:00,customer_1269@example.com,5,16.0,80.0,US,USD,15550101269
,2026-08-14 05:30:00,customer_1270@example.com,1,14.0,14.0,US,USD,15550101270
,2026-08-14 05:45:00,customer_1271@example.com,5,19.0,95.0,US,USD,15550101271
,2026-08-14 06:00:00,customer_1272@example.com,2,28.0,56.0,US,USD,15550101272
,2026-08-14 06:15:00,customer_1273@example.com,3,28.0,84.0,US,USD,15550101273
,2026-08-14 06:30:00,customer_1274@example.com,5,20.0,100.0,US,USD,15550101274
,2026-08-14 06:45:00,customer_1275@example.com,2,19.0,38.0,US,USD,15550101275
,2026-08-14 07:00:00,customer_1276@example.com,2,26.0,52.0,US,USD,15550101276
,2026-08-14 07:15:00,customer_1277@example.com,2,23.0,46.0,US,USD,15550101277
,2026-08-14 07:30:00,customer_1278@example.com,3,18.0,54.0,US,USD,15550101278
,2026-08-14 07:45:00,customer_1279@example.com,1,27.0,27.0,US,USD,15550101279
,2026-08-14 08:00:00,customer_1280@example.com,5,15.0,75.0,US,USD,15550101280
,2026-08-14 08:15:00,customer_1281@example.com,4,27.0,108.0,US,USD,15550101281
